_id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape_gang_rape,dowry_deaths,abetment_to_suicide_of_women,miscarriage,acid_attack,attempt_to_acid_attack,cruelty_by_husband_or_his_relatives,kidnapping_and_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnp_and_abductn_of_women_above_18_for_marrg,importation_of_girls_from_foreign,kidnapping_and_abduction_of_women_others,human_trafficking,rape_women_above_18,attempt_to_commit_rape_above_18,assault_on_womenabove_18,insult_to_the_modesty_of_women_above_18,dowry_prohibition,detaining_a_prsn_in_premises_where_prost_is_carried,prostitution_in_or_in_the_vicinity_of_public_places,seducing_or_soliciting_for_purpose_of_prostitution,other_sections_under_itp_act,protection_of_women_from_domestic_violence,publshng_or_transmitting_of_sexually_explicit_mtrl,other_women_centric_cyber_crimes,indecent_representation_of_women
1443,2018,Tamil Nadu,33,Vellore,595,Vellore,0,0,18,1,0,0,23,39,0,4,5,0,0,1,7,0,29,1,0,0,0,0,2,0,0,0,0
1444,2018,Tamil Nadu,33,Villupuram,596,Villupuram,0,4,24,0,0,0,25,47,0,0,52,0,0,0,29,1,42,0,28,0,0,0,7,0,0,0,0
1445,2018,Tamil Nadu,33,Virudhunagar,597,Virudhunagar,0,0,6,0,0,0,11,1,0,0,2,0,0,0,17,1,11,0,29,0,0,1,2,0,0,0,0
1446,2018,Tamil Nadu,33,Coimbatore,569,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1447,2018,Tamil Nadu,33,Chennai,568,Other Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,2018,Telangana,36,Hyderabad,507,Cyberabad Commissionerate,3,31,56,0,3,2,818,170,0,1,10,1,5,58,89,0,868,211,0,0,8,0,12,0,0,8,0
1449,2018,Telangana,36,Hyderabad,507,Hyderabad Commissionerate,0,17,28,0,3,3,1343,129,0,2,2,0,0,0,89,2,317,129,1,0,0,0,3,0,32,0,0
1450,2018,Telangana,36,Karimnagar,508,Karimnagar Commissionerate,0,7,20,0,0,0,349,10,0,0,4,0,0,0,20,0,184,12,0,0,10,0,0,0,7,0,0
1451,2018,Telangana,36,Khammam,509,Khammam Commissionerate,1,4,31,0,0,0,185,57,0,0,2,0,10,0,10,0,211,49,0,0,0,0,14,0,0,4,0
1452,2018,Telangana,36,Nizamabad,516,Nizamabad Commissionerate,0,9,14,0,1,0,275,9,0,0,0,0,0,0,9,1,106,52,0,0,0,0,0,0,0,0,0
1453,2018,Telangana,36,Yadadri Bhuvanagiri,697,Rachakonda Commissionerate,0,22,31,0,1,0,699,0,0,0,0,0,50,0,154,0,695,0,0,0,0,0,14,0,0,8,0
1454,2018,Telangana,36,Peddapalli,682,Ramagundam Commissionerate,0,10,27,2,0,0,324,5,1,0,3,0,1,5,16,0,201,27,0,0,0,0,0,0,0,2,0
1455,2018,Telangana,36,Siddipet,692,Siddipet Commissionerate,0,4,12,0,0,0,215,8,0,0,1,0,0,0,7,1,113,8,0,0,0,0,2,0,1,0,0
1456,2018,Telangana,36,Warangal,522,Warangal Commissionerate,0,13,40,0,0,0,270,92,0,0,0,0,0,4,18,3,189,45,9,0,0,0,3,0,0,0,0
1457,2018,Telangana,36,Adilabad,501,Adilabad,0,2,7,0,0,0,129,8,0,0,3,0,0,0,11,2,48,4,0,0,0,0,0,0,0,0,0
1458,2018,Telangana,36,Bhadradri Kothagudem,690,Bhadradri Kothagudem,0,5,18,0,0,0,91,48,0,0,0,0,3,0,19,1,113,15,0,0,0,0,0,0,0,0,0
1459,2018,Telangana,36,Jayashankar Bhupalapally,687,Jayashankar Bhupalpalli,0,5,14,0,0,0,76,18,0,0,19,0,0,0,3,0,80,0,0,0,0,0,0,0,0,0,0
1460,2018,Telangana,36,Jogulamba Gadwal,695,Jogulamba Gadwal,0,1,3,0,0,0,24,3,0,0,1,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0
1461,2018,Telangana,36,Kamareddy,685,Kamareddy,0,4,5,0,0,0,129,16,0,0,4,0,0,1,9,3,31,7,0,0,0,0,0,0,1,0,0
1462,2018,Telangana,36,Kumuram Bheem Asifabad,699,Kumaram Bheem Asifabad,1,3,9,0,0,0,41,1,0,0,1,0,1,0,14,4,92,4,0,0,0,0,0,0,0,0,0
1463,2018,Telangana,36,Mahabubabad,688,Mahabubabad,0,5,16,0,0,0,83,32,0,0,0,0,1,0,5,3,100,21,2,0,0,0,0,0,0,0,0
1464,2018,Telangana,36,Mahabubnagar,512,Mahabubnagar,0,4,15,0,0,0,103,0,0,0,8,0,0,0,30,0,35,27,0,0,0,0,5,0,0,0,0
1465,2018,Telangana,36,Medak,513,Medak,0,4,6,0,0,0,123,13,0,0,0,0,0,0,0,0,54,15,0,0,0,0,0,0,0,0,0
1466,2018,Telangana,36,Nagarkurnool,694,Nagarkurnool,0,2,16,0,0,0,77,0,0,0,3,0,0,0,6,0,67,6,0,0,0,0,0,0,0,0,0
1467,2018,Telangana,36,Nalgonda,514,Nalgonda,0,5,22,3,1,0,259,11,0,0,1,0,0,3,20,3,170,110,0,0,0,0,1,0,1,0,0
1468,2018,Telangana,36,Nirmal,680,Nirmal,1,1,5,0,0,0,53,3,0,0,0,0,0,0,8,0,48,9,0,0,0,0,0,0,0,0,0
1469,2018,Telangana,36,Rajanna Sircilla,683,Rajanna Siricilla,0,3,4,0,0,0,62,8,0,1,0,0,0,0,5,0,63,0,0,0,0,0,0,0,0,0,0
1470,2018,Telangana,36,Sangareddy,691,Sangareddy,0,6,15,0,1,0,140,0,0,0,0,0,3,0,9,1,100,16,0,0,0,0,0,0,0,0,0
1471,2018,Telangana,36,Suryapet,696,Suryapet,0,4,8,3,0,0,179,0,0,0,0,0,27,0,20,3,170,84,0,0,0,0,0,0,0,0,0
1472,2018,Telangana,36,Vikarabad,698,Vikarabad,0,7,4,0,0,0,92,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,0
1473,2018,Telangana,36,Wanaparthy,693,Wanaparthy,0,1,5,0,0,0,39,0,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,0,0
1474,2018,Telangana,36,Hyderabad,507,Railway Police Secunderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
1475,2018,Tripura,16,Dhalai,269,Dhalai,0,1,0,0,0,0,37,4,0,0,0,0,0,0,9,2,24,0,0,0,0,0,0,0,0,0,0
1476,2018,Tripura,16,Gomati,654,Gomati,0,1,1,0,0,0,44,7,0,0,0,0,1,0,11,2,17,0,0,0,2,0,0,0,2,0,0
1477,2018,Tripura,16,West Tripura,272,Grp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,2018,Tripura,16,Khowai,652,Kowai,0,1,2,0,0,0,10,2,0,0,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0
1479,2018,Tripura,16,North Tripura,270,North,0,2,0,0,0,0,22,13,1,0,1,0,6,0,14,4,17,0,0,0,0,0,0,0,1,1,0
1480,2018,Tripura,16,Unakoti,655,Sipahijala,0,3,2,0,0,0,39,2,0,0,2,0,0,0,8,2,15,0,0,0,0,0,0,0,0,0,0
1481,2018,Tripura,16,South Tripura,271,South,0,2,3,0,0,0,51,5,1,0,0,0,10,0,14,13,19,1,0,0,0,0,0,0,0,0,0
1482,2018,Tripura,16,Unakoti,655,Unakoti,0,5,1,0,0,0,23,11,0,1,1,0,3,0,14,4,10,0,0,0,0,0,0,0,1,0,0
1483,2018,Tripura,16,West Tripura,272,West,0,3,5,0,0,0,77,11,0,2,4,0,0,0,23,2,57,4,0,0,0,0,0,0,0,0,0
1484,2018,Uttar Pradesh,9,Agra,118,Agra,2,70,2,0,1,1,556,62,3,0,257,0,0,0,68,0,388,0,0,0,0,0,8,0,0,0,0
1485,2018,Uttar Pradesh,9,Aligarh,119,Aligarh,1,54,11,0,1,0,431,391,0,0,32,0,0,2,52,10,216,1,0,0,0,0,0,0,0,0,0
1486,2018,Uttar Pradesh,9,Prayagraj,120,Prayagraj,1,72,11,0,1,0,1014,0,2,0,337,0,0,0,59,0,349,0,0,0,0,0,0,0,0,0,0
1487,2018,Uttar Pradesh,9,Ambedkar Nagar,121,Ambedkar Nagar,1,9,0,0,0,0,29,0,0,0,14,0,0,0,32,0,38,0,54,0,0,0,0,0,0,0,0
1488,2018,Uttar Pradesh,9,Amethi,640,Amethi,0,17,0,3,0,0,122,179,0,0,83,0,0,0,12,4,100,0,0,0,0,0,0,0,10,0,0
1489,2018,Uttar Pradesh,9,Amroha,154,Amroha,0,23,0,0,0,0,151,0,0,0,92,0,0,0,49,0,60,0,0,0,0,0,0,0,7,0,0
1490,2018,Uttar Pradesh,9,Auraiya,122,Auraiya,0,28,9,0,0,0,193,4,0,1,66,0,0,0,16,1,86,0,3,0,0,0,0,0,0,0,0
1491,2018,Uttar Pradesh,9,Azamgarh,123,Azamgarh,0,32,0,0,1,0,145,0,0,0,76,0,0,0,38,0,157,0,145,0,1,0,0,0,0,0,0
1492,2018,Uttar Pradesh,9,Budaun,133,Badaun,0,41,6,1,0,0,332,0,3,0,240,0,0,0,26,12,133,0,12,0,0,0,0,0,0,0,0
1493,2018,Uttar Pradesh,9,Baghpat,124,Baghpat,1,7,0,0,0,0,81,0,0,0,36,0,0,0,16,9,24,0,0,0,0,0,0,0,0,0,0
1494,2018,Uttar Pradesh,9,Bahraich,125,Bahraich,0,53,0,0,0,0,31,0,0,0,210,0,0,0,29,0,159,0,384,0,0,0,0,0,0,0,0
1495,2018,Uttar Pradesh,9,Ballia,126,Ballia,0,26,6,0,0,0,99,30,2,0,163,0,0,0,9,3,100,0,0,0,0,0,0,0,0,0,0
1496,2018,Uttar Pradesh,9,Balrampur,127,Balrampur,0,16,3,1,0,0,3,0,0,0,20,0,0,0,18,4,29,0,50,0,0,0,0,0,0,0,0
1497,2018,Uttar Pradesh,9,Banda,128,Banda,0,32,14,2,0,0,77,8,0,0,84,0,0,0,16,3,56,0,3,0,0,0,0,0,1,0,0
1498,2018,Uttar Pradesh,9,Bara Banki,129,Barabanki,1,37,0,0,0,0,316,0,0,0,40,0,0,0,31,0,155,0,0,0,0,0,0,0,0,0,0
1499,2018,Uttar Pradesh,9,Bareilly,130,Bareilly,1,64,0,0,4,0,42,0,0,0,368,0,0,0,72,0,423,0,589,0,0,0,7,0,0,0,0
1500,2018,Uttar Pradesh,9,Basti,131,Basti,1,16,0,0,0,0,137,24,0,0,37,0,0,0,22,0,77,0,0,0,0,0,0,0,0,0,0
1501,2018,Uttar Pradesh,9,Bijnor,132,Bijnor,0,28,0,0,2,0,177,20,0,0,155,0,0,0,66,19,161,0,326,0,0,0,0,0,0,0,0
1502,2018,Uttar Pradesh,9,Bulandshahr,134,Bulandshahar,3,58,1,1,2,0,493,0,0,0,210,0,0,0,39,28,145,0,0,0,0,0,0,0,1,0,0
1503,2018,Uttar Pradesh,9,Chandauli,135,Chandoli,0,20,7,1,0,0,11,2,1,0,27,0,1,0,9,2,44,0,73,0,0,0,0,0,1,0,0
1504,2018,Uttar Pradesh,9,Chitrakoot,136,Chitrakoot,1,14,6,0,0,0,40,20,0,0,37,0,0,0,17,0,96,0,40,0,0,0,0,0,0,0,0
1505,2018,Uttar Pradesh,9,Deoria,137,Deoria,0,20,0,0,0,0,48,0,0,0,72,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1506,2018,Uttar Pradesh,9,Etah,138,Etah,0,41,0,0,0,0,149,0,0,0,130,0,12,0,31,8,158,0,10,0,0,0,0,0,0,0,0
1507,2018,Uttar Pradesh,9,Etawah,139,Etawah,0,40,6,0,0,0,173,23,0,0,57,0,0,0,9,0,60,0,6,0,1,0,0,0,0,0,0
1508,2018,Uttar Pradesh,9,Ayodhya,140,Ayodhya,1,20,6,1,0,0,14,0,1,0,92,0,1,0,31,9,131,0,196,0,0,0,0,1,3,0,0
1509,2018,Uttar Pradesh,9,Fatehpur,142,Fatehpur,1,32,10,0,0,0,62,60,0,0,58,0,0,0,16,1,67,0,0,0,0,0,0,0,0,0,0
1510,2018,Uttar Pradesh,9,Firozabad,143,Firozabad,0,44,11,0,2,0,132,26,4,0,100,0,0,0,24,12,51,0,0,0,0,0,0,0,6,0,0
1511,2018,Uttar Pradesh,9,Lucknow,162,Grp,0,0,1,0,0,0,0,9,0,0,12,0,0,0,5,1,78,1,0,0,0,0,0,0,0,0,0
1512,2018,Uttar Pradesh,9,Ghaziabad,145,Ghaziabad,3,32,6,2,2,0,483,0,0,0,363,0,0,0,113,10,342,0,0,0,0,0,0,0,0,0,0
1513,2018,Uttar Pradesh,9,Ghazipur,146,Ghazipur,0,34,5,3,0,0,123,53,2,0,46,0,0,0,17,0,109,0,0,0,0,0,0,0,0,0,0
1514,2018,Uttar Pradesh,9,Gonda,147,Gonda,2,32,0,0,0,0,43,0,0,0,108,0,0,0,29,0,114,0,0,0,0,0,0,0,0,0,0
1515,2018,Uttar Pradesh,9,Gorakhpur,148,Gorakhpur,1,49,12,0,0,0,56,0,0,0,345,0,8,1,47,30,269,0,381,0,2,0,0,0,4,0,0
1516,2018,Uttar Pradesh,9,Hamirpur,149,Hamirpur,0,16,8,0,0,0,61,0,0,0,32,0,0,0,17,0,35,0,0,0,0,0,0,0,0,0,0
1517,2018,Uttar Pradesh,9,Hapur,661,Hapur,0,20,0,0,0,0,76,69,0,0,70,0,0,0,34,19,71,0,0,0,0,0,0,0,0,0,0
1518,2018,Uttar Pradesh,9,Hardoi,150,Hardoi,0,75,0,0,0,0,416,122,58,0,132,0,0,0,32,0,286,0,9,0,0,0,0,0,0,0,0
1519,2018,Uttar Pradesh,9,Hathras,163,Hathras,1,24,5,0,0,0,155,141,0,0,20,0,0,0,13,2,100,0,0,0,0,0,0,0,7,0,0
1520,2018,Uttar Pradesh,9,Jalaun,151,Jalaun,0,31,1,0,0,0,86,86,0,0,38,0,0,0,9,5,47,0,31,0,0,0,0,0,0,0,0
1521,2018,Uttar Pradesh,9,Jaunpur,152,Jaunpur,1,44,11,0,0,0,82,344,0,0,0,0,0,0,41,0,94,0,0,0,0,0,0,0,0,0,0
1522,2018,Uttar Pradesh,9,Jhansi,153,Jhansi,0,26,12,0,1,0,187,17,0,0,42,0,0,0,22,1,153,0,0,0,0,0,0,0,0,0,0
1523,2018,Uttar Pradesh,9,Kannauj,155,Kannauj,0,28,0,0,0,0,0,14,0,0,86,0,0,0,36,0,115,0,164,0,0,0,0,0,0,0,0
1524,2018,Uttar Pradesh,9,Kanpur Dehat,156,Kanpur Dehat,0,26,7,4,0,0,172,0,0,0,179,0,0,0,10,10,129,4,2,0,0,0,0,0,0,0,0
1525,2018,Uttar Pradesh,9,Kanpur Nagar,157,Kanpur Nagar,0,66,0,0,0,0,816,0,0,0,470,0,0,0,88,2,433,1,0,0,0,0,0,0,0,0,0
1526,2018,Uttar Pradesh,9,Kasganj,633,Kasganj,1,29,3,0,1,0,90,0,0,0,0,0,0,1,34,0,131,0,0,0,0,0,0,0,0,0,0
1527,2018,Uttar Pradesh,9,Kaushambi,158,Kaushambi,3,33,0,0,1,0,97,92,0,0,47,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0
1528,2018,Uttar Pradesh,9,Kheri,159,Khiri,2,64,0,0,0,0,168,58,0,0,323,0,0,0,30,0,227,0,0,0,0,0,0,0,0,0,0
1529,2018,Uttar Pradesh,9,Kushinagar,160,Kushi Nagar,0,18,0,0,0,0,32,11,2,0,89,0,0,0,20,41,72,0,0,0,0,0,0,0,0,0,0
1530,2018,Uttar Pradesh,9,Lalitpur,161,Lalitpur,0,19,0,0,0,0,50,15,0,0,69,0,0,0,25,0,72,0,0,0,0,0,0,0,0,0,0
1531,2018,Uttar Pradesh,9,Lucknow,162,Lucknow,1,36,8,4,0,0,1434,310,0,0,169,0,0,3,148,15,646,0,79,0,0,0,0,0,0,0,3
1532,2018,Uttar Pradesh,9,Mahrajganj,164,Maharajganj,0,26,15,0,0,0,52,6,0,0,2,0,16,0,3,0,12,0,0,0,0,0,0,0,6,0,0
1533,2018,Uttar Pradesh,9,Mahoba,165,Mahoba,0,19,1,0,0,0,25,11,0,0,53,0,0,0,17,0,82,1,4,0,0,0,0,0,0,0,0
1534,2018,Uttar Pradesh,9,Mainpuri,166,Mainpuri,1,37,0,1,0,0,158,0,0,0,78,0,0,0,10,0,67,0,37,0,0,0,0,0,0,0,0
1535,2018,Uttar Pradesh,9,Mathura,167,Mathura,0,40,11,0,0,0,229,0,0,0,269,0,0,0,68,13,250,0,0,0,0,0,0,0,0,0,0
1536,2018,Uttar Pradesh,9,Mau,168,Mau,0,15,0,0,0,0,17,0,0,0,47,0,0,0,7,4,25,0,77,0,0,0,0,0,0,0,0
1537,2018,Uttar Pradesh,9,Meerut,169,Meerut,0,35,0,0,2,0,544,122,0,0,34,0,0,0,86,94,121,2,0,0,0,0,0,0,0,0,0
1538,2018,Uttar Pradesh,9,Mirzapur,170,Mirzapur,0,28,1,0,1,0,38,0,0,0,11,0,0,0,23,2,8,0,0,0,0,0,0,0,0,1,0
1539,2018,Uttar Pradesh,9,Moradabad,171,Moradabad,1,36,0,0,3,0,385,0,0,0,0,0,0,0,51,30,253,2,0,0,0,0,0,0,9,0,0
1540,2018,Uttar Pradesh,9,Muzaffarnagar,172,Muzaffarnagar,0,22,0,0,2,0,112,0,0,0,120,0,0,0,53,4,130,0,0,0,1,0,0,0,0,0,0
1541,2018,Uttar Pradesh,9,Pilibhit,173,Pilibhit,0,38,4,0,1,0,275,0,0,0,212,0,0,0,46,19,150,0,14,0,0,0,0,0,0,0,0
1542,2018,Uttar Pradesh,9,Pratapgarh,174,Pratapgarh,0,32,1,6,0,0,235,6,0,0,272,0,0,0,37,0,107,0,0,0,0,0,0,0,0,0,0
1543,2018,Uttar Pradesh,9,Rae Bareli,175,Raibareilly,1,28,0,0,0,0,0,0,0,0,272,0,0,0,62,13,165,0,144,0,0,0,0,0,0,0,0
1544,2018,Uttar Pradesh,9,Rampur,176,Rampur,2,13,5,0,0,0,0,0,0,0,157,0,0,0,52,5,136,0,421,0,0,0,0,0,0,1,0
1545,2018,Uttar Pradesh,9,Saharanpur,177,Saharanpur,2,28,0,0,0,0,117,35,0,0,80,0,0,0,20,0,112,1,0,0,0,0,0,0,0,0,0
1546,2018,Uttar Pradesh,9,Sambhal,659,Sambhal,1,22,0,0,0,0,133,0,0,0,101,0,0,2,22,5,116,0,42,0,0,0,0,0,2,3,0
1547,2018,Uttar Pradesh,9,Sant Kabir Nagar,178,Sant Kabirnagar,0,15,5,0,0,0,79,0,0,0,21,0,0,0,27,4,21,0,0,0,0,0,0,0,0,0,0
1548,2018,Uttar Pradesh,9,Shahjahanpur,180,Shahjahanpur,0,55,0,0,0,0,230,0,0,0,168,0,0,0,17,12,54,0,376,0,0,0,0,0,0,0,0
1549,2018,Uttar Pradesh,9,Shamli,660,Shamli,0,8,0,0,0,0,119,0,0,0,90,0,0,0,27,0,102,0,0,0,0,0,0,0,0,0,0
1550,2018,Uttar Pradesh,9,Shrawasti,181,Shrawasti,0,13,4,0,1,0,3,0,0,0,53,0,0,0,13,4,24,0,112,0,0,0,0,0,0,0,0
1551,2018,Uttar Pradesh,9,Siddharthnagar,182,Sidharthnagar,0,14,4,0,0,0,5,4,0,0,33,0,0,0,12,0,80,0,41,0,0,0,0,0,0,0,0
1552,2018,Uttar Pradesh,9,Sitapur,183,Sitapur,0,84,0,0,0,0,252,0,0,0,27,0,0,0,149,0,146,0,252,0,0,0,0,0,2,0,0
1553,2018,Uttar Pradesh,9,Sonbhadra,184,Sonbhadra,0,15,14,0,0,0,6,0,0,0,0,0,0,0,20,0,63,0,49,0,0,0,0,0,0,0,0
1554,2018,Uttar Pradesh,9,Bhadohi,179,Bhadohi,0,10,7,0,0,0,5,12,0,0,42,0,0,0,2,0,10,0,69,0,0,0,0,0,0,0,0
1555,2018,Uttar Pradesh,9,Sultanpur,185,Sultanpur,0,22,9,0,0,0,34,0,0,0,83,0,0,0,22,5,96,0,176,0,0,0,0,0,0,0,0
1556,2018,Uttar Pradesh,9,Unnao,186,Unnao,0,58,2,0,1,0,280,80,39,0,197,0,0,0,29,0,104,0,0,0,0,0,0,0,1,3,0
1557,2018,Uttar Pradesh,9,Varanasi,187,Varanasi,2,36,5,1,0,0,539,0,0,0,113,0,0,0,28,0,93,0,0,0,0,0,0,0,31,0,0
1558,2018,Uttarakhand,5,Almora,45,Almora,0,1,1,0,0,0,5,2,0,0,0,0,12,0,1,0,12,2,0,0,0,0,0,0,0,0,0
1559,2018,Uttarakhand,5,Bageshwar,46,Bageshwar,0,1,1,0,0,0,0,0,0,0,1,0,10,1,1,0,7,0,0,0,0,0,0,0,0,0,0
1560,2018,Uttarakhand,5,Chamoli,47,Chamoli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0
1561,2018,Uttarakhand,5,Champawat,48,Champawat,0,2,0,0,0,0,0,0,0,0,0,0,11,0,5,0,5,0,0,0,0,0,0,0,0,0,0
1562,2018,Uttarakhand,5,Dehradun,49,Dehradun,0,12,0,0,0,0,216,0,0,0,38,0,0,0,88,0,103,0,0,0,0,0,0,0,7,12,0
1563,2018,Uttarakhand,5,Haridwar,50,Haridwar,1,22,5,0,1,0,201,117,0,0,0,0,33,0,56,7,151,5,0,0,0,0,0,0,0,10,0
1564,2018,Uttarakhand,5,Nainital,51,Nainital,0,7,3,0,0,0,49,7,0,0,8,0,60,0,11,1,34,0,0,0,0,0,0,0,2,0,0
1565,2018,Uttarakhand,5,Pauri Garhwal,52,Pauri Garhwal,1,1,2,0,0,0,18,3,0,0,1,0,19,0,5,0,11,0,0,0,0,0,0,0,0,1,0
1566,2018,Uttarakhand,5,Pithoragarh,53,Pithoragarh,0,2,5,0,0,0,11,2,0,0,0,0,25,0,5,3,11,0,0,0,0,0,0,0,1,0,0
1567,2018,Uttarakhand,5,Rudra Prayag,54,Rudra Prayag,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1568,2018,Uttarakhand,5,Tehri Garhwal,55,Tehri Garhwal,0,3,0,0,0,0,1,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1569,2018,Uttarakhand,5,Uttar Kashi,57,Uttarkashi,0,0,3,0,0,0,17,4,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0
1570,2018,Uttarakhand,5,Dehradun,49,Grp,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1571,2018,West Bengal,19,Alipurduar,664,Alipurduar,0,10,22,0,0,0,160,128,0,0,0,0,2,1,35,27,42,3,0,0,0,0,1,0,0,0,0
1572,2018,West Bengal,19,Paschim Bardhaman,704,Asansol-Durgapur Pc,1,12,16,0,1,0,517,23,2,0,9,0,0,0,15,10,52,2,0,0,0,0,1,0,0,0,0
1573,2018,West Bengal,19,Bankura,305,Bankura,1,18,11,1,0,0,189,20,0,0,2,0,11,0,13,10,39,14,0,0,2,0,0,0,0,0,0
1574,2018,West Bengal,19,North 24 Parganas,303,Barrackpur Pc,0,18,12,3,1,2,1338,53,0,0,21,0,40,3,54,29,553,20,0,0,0,0,2,0,0,7,0
1575,2018,West Bengal,19,North 24 Parganas,303,Bidhannagar Pc,0,3,6,0,1,0,219,32,0,0,0,0,0,3,6,3,69,5,0,0,0,0,2,0,0,0,0
1576,2018,West Bengal,19,Birbhum,307,Birbhum,1,9,16,0,1,1,228,48,0,0,4,0,0,1,49,33,52,0,0,0,0,0,5,0,0,0,0
1577,2018,West Bengal,19,Cooch Behar,308,Coochbehar,0,28,19,6,0,1,337,42,0,0,0,0,236,0,47,31,51,1,0,0,0,0,0,0,0,0,0
1578,2018,West Bengal,19,Dakshin Dinajpur,310,Dakshin Dinajpur,0,9,0,0,0,0,67,8,0,0,0,0,44,0,13,18,38,0,0,0,0,0,2,0,0,0,0
1579,2018,West Bengal,19,Darjeeling,309,Darjeeling,0,5,0,0,0,0,84,36,0,0,0,0,0,0,8,11,68,1,5,0,0,0,0,0,0,0,0
1580,2018,West Bengal,19,Hooghly,312,Hooghly Rural Police,0,21,38,0,4,0,535,89,0,1,2,0,4,0,17,12,58,0,0,0,0,0,4,0,0,0,0
1581,2018,West Bengal,19,Howrah,313,Howrah Grp,0,1,4,0,0,0,0,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,0,0,0,0,0
1582,2018,West Bengal,19,Howrah,313,Howrah Pc,0,7,7,0,0,0,354,25,0,0,3,0,13,7,11,6,72,14,0,0,0,0,0,0,0,0,0
1583,2018,West Bengal,19,Howrah,313,Howrah Rural,1,5,7,0,1,1,689,27,0,0,0,0,0,1,15,18,49,1,0,0,0,0,1,0,0,0,0
1584,2018,West Bengal,19,Jalpaiguri,314,Jalpaiguri,0,20,5,0,2,0,125,114,0,0,0,0,7,1,32,28,71,1,0,0,0,0,0,0,0,0,0
1585,2018,West Bengal,19,Jhargram,703,Jhargram,0,2,5,0,0,0,72,31,0,0,1,0,0,0,8,4,41,1,0,0,0,0,0,0,0,1,0
1586,2018,West Bengal,19,Paschim Medinipur,318,Kharagpur Grp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1587,2018,West Bengal,19,Kolkata,315,Kolkata,0,7,27,0,1,2,946,227,2,0,9,1,4,2,14,0,372,232,0,0,0,0,35,0,1,0,0
1588,2018,West Bengal,19,Malda,316,Malda,0,15,45,8,0,0,883,197,0,0,1,0,4,2,77,66,225,8,0,0,0,0,0,0,0,0,0
1589,2018,West Bengal,19,Murshidabad,319,Murshidabad,0,39,14,4,3,1,1206,141,2,0,33,0,17,5,192,255,150,6,0,0,0,0,12,0,1,0,0
1590,2018,West Bengal,19,Nadia,320,Nadia,0,49,22,0,5,0,883,134,0,0,20,0,12,1,42,107,93,0,0,0,0,0,7,0,0,0,0
1591,2018,West Bengal,19,Paschim Medinipur,318,Paschim Medinipur,0,9,16,0,0,0,447,20,0,0,0,0,104,0,50,30,306,8,0,0,0,0,1,4,0,0,0
1592,2018,West Bengal,19,Purba Medinipur,317,Purab Medinipur,1,12,18,2,5,0,697,129,1,0,21,0,4,5,42,31,94,3,0,0,0,0,0,0,0,0,0
1593,2018,West Bengal,19,Purulia,321,Purulia,1,4,8,0,0,0,166,49,0,0,0,0,0,0,9,13,104,2,0,0,0,0,0,0,0,0,0
1594,2018,West Bengal,19,Kolkata,315,Sealdah Grp,0,1,2,0,0,0,2,2,0,0,0,0,0,0,1,0,11,3,0,0,0,0,0,0,0,0,0
1595,2018,West Bengal,19,Darjeeling,309,Siliguri Grp,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0
1596,2018,West Bengal,19,Darjeeling,309,Siliguri Pc,0,5,5,0,0,0,575,20,0,0,0,0,13,3,44,6,117,33,0,0,0,0,9,0,0,0,0
1597,2018,West Bengal,19,Uttar Dinajpur,311,Uttar Dinajpur,0,10,19,1,1,0,244,29,0,0,0,0,120,3,42,39,16,1,0,0,0,0,4,0,0,1,0
1598,2018,West Bengal,19,South 24 Parganas,304,Baruipur Police,0,31,11,0,2,0,1697,150,0,0,2,0,19,0,53,41,179,0,0,0,0,0,2,0,0,0,0
1599,2018,West Bengal,19,Hooghly,312,Chandannagar Pc,0,8,8,0,0,0,421,0,0,0,3,0,4,1,4,1,37,1,0,0,0,0,3,2,0,2,0
